meetingDate,meetingId,trackName,raceTime,raceDate,raceId,raceTitle,raceNumber,raceType,raceHandicap,raceClass,raceDistance,racePrizes,raceGoing,raceForecast,raceTricast,trapNumber,trapHandicap,dogId,dogName,dogSire,dogDam,dogBorn,dogColour,dogSex,dogSeason,trainerName,ownerName,SP,resultPosition,resultMarketPos,resultMarketCnt,resultPriceNumerator,resultPriceDenominator,resultBtnDistance,resultSectionalTime,resultComment,resultRunTime,resultDogWeight,resultAdjustedTime
16/05/2024,410754,Swindon,21:07:00,16/05/2024,1037897,The Blunsdon Sprint (Dup),9,Flat,False,OR,262.0,1st £300 | Others £65 Race Total £560,-10,(2-3) £4.39,(2-3-5) £0.00,3,,613375,Made It Good,Good News,Shes Made It,Mar-2021,be,b,Suppressed,D D Porter,Mr D W Matthews,6/4F,2,1,1,6,4,2,,"Rails,EP",15.72,27.9,15.62
16/05/2024,410754,Swindon,21:07:00,16/05/2024,1037897,The Blunsdon Sprint (Dup),9,Flat,False,OR,262.0,1st £300 | Others £65 Race Total £560,-10,(2-3) £4.39,(2-3-5) £0.00,5,,634368,Neat Direction,Droopys Sydney,Ballydoyle Buzz,Oct-2021,bk,d,,C King,Miss C King,5/1,3,3,2,5,1,SH,,"Middle,ClrRun",15.73,37.1,15.63
16/05/2024,410754,Swindon,21:07:00,16/05/2024,1037897,The Blunsdon Sprint (Dup),9,Flat,False,OR,262.0,1st £300 | Others £65 Race Total £560,-10,(2-3) £4.39,(2-3-5) £0.00,1,,625190,Coolavanny Finn,Broadstrand Bono,Coolavanny Ella,Jun-2021,bk,d,,C D Marston,Mr B N Owen,9/1,4,5,1,9,1,2 1/2,,"Rails,SAw",15.93,33.7,15.83
16/05/2024,410754,Swindon,21:07:00,16/05/2024,1037897,The Blunsdon Sprint (Dup),9,Flat,False,OR,262.0,1st £300 | Others £65 Race Total £560,-10,(2-3) £4.39,(2-3-5) £0.00,4,,634428,Whisky Instyle,Ballymac Kingdom,Ballymac Scala,Apr-2022,bk,b,13.Fb.24,C D Marston,Mr B N Owen,5/1,5,3,2,5,1,2,,"Middle,SAw",16.09,29.4,15.99
16/05/2024,410754,Swindon,21:22:00,16/05/2024,1037898,The Blunsdon Maiden Standard,10,Flat,False,OR,476.0,1st £300 | Others £65 Race Total £560,-20,(2-3) £270.58,(2-3-5) £0.00,6,,,,,,,,,,,,,,,,,,,,,,,
16/05/2024,410754,Swindon,21:22:00,16/05/2024,1037898,The Blunsdon Maiden Standard,10,Flat,False,OR,476.0,1st £300 | Others £65 Race Total £560,-20,(2-3) £270.58,(2-3-5) £0.00,2,,639807,Robbies Buzz,Balllymac Best,Coolavanny Bondi,Oct-2021,bd,d,,P Clarke,Miss A C T Readman,33/1,1,5,1,33,1,,04.11,"Rails,ALed,Crd2",29.45,28.5,29.25
16/05/2024,410754,Swindon,21:22:00,16/05/2024,1037898,The Blunsdon Maiden Standard,10,Flat,False,OR,476.0,1st £300 | Others £65 Race Total £560,-20,(2-3) £270.58,(2-3-5) £0.00,3,,634415,Whisky Liberty,De Machine,Pennys Lauren,Apr-2022,bk,b,Unknown,C D Marston,Mr B N Owen,10/1,2,4,1,10,1,3/4,04.15,"Middle,Crd2",29.51,27.8,29.31
16/05/2024,410754,Swindon,21:22:00,16/05/2024,1037898,The Blunsdon Maiden Standard,10,Flat,False,OR,476.0,1st £300 | Others £65 Race Total £560,-20,(2-3) £270.58,(2-3-5) £0.00,5,,618998,Ontheperkyside,Ballymac Bolger,Ballymac Alannah,May-2021,be,d,,A M Kibble,Mrs K F Taylor,13/8,3,2,1,13,8,3/4,04.65,"Mid,MsdBrkBadly,RanOn",29.57,34.9,29.37
16/05/2024,410754,Swindon,21:22:00,16/05/2024,1037898,The Blunsdon Maiden Standard,10,Flat,False,OR,476.0,1st £300 | Others £65 Race Total £560,-20,(2-3) £270.58,(2-3-5) £0.00,4,,637035,Cassidy,Newinn Taylor,Signet Storm,Aug-2022,bk,d,,M A Burton,Severn Racing Club,7/1,4,3,1,7,1,4 1/4,04.21,"Middle,Crd2",29.91,32.9,29.71
16/05/2024,410754,Swindon,21:22:00,16/05/2024,1037898,The Blunsdon Maiden Standard,10,Flat,False,OR,476.0,1st £300 | Others £65 Race Total £560,-20,(2-3) £270.58,(2-3-5) £0.00,1,,640888,Flickering Rosie,Good News,Galadriel,Jun-2022,bebdw,b,Unknown,P V Swadden,The Kennel Mates,8/11F,5,1,1,8,11,DIS,04.20,"RailsMid,Crd&Fell2",,27.2,
16/05/2024,410754,Swindon,21:37:00,16/05/2024,1037899,The Blunsdon Stayers,11,Flat,False,OR,682.0,1st £300 | Others £75 Race Total £675,-30,(6-4) £6.43,(6-4-3) £8.36,6,,626671,Alright Patricia,Out Of Range ASB,Beaming Brae,Oct-2021,bd,b,Unknown,D N Lewis,"Mr D Roome,mr G Roome",11/8F,1,1,1,11,8,,15.70,"Wide,ALed",41.83,25.8,41.53
16/05/2024,410754,Swindon,21:37:00,16/05/2024,1037899,The Blunsdon Stayers,11,Flat,False,OR,682.0,1st £300 | Others £75 Race Total £675,-30,(6-4) £6.43,(6-4-3) £8.36,4,,634895,Ballymac Madgie,Ballymac Cooper,Ballymac Arminta,Jul-2022,be,b,Unknown,S R Gresham,"Mr S R Gresham,mr G Williams",5/2,2,3,1,5,2,2 1/2,15.75,"Middle,EvCh",42.03,30.0,41.73
16/05/2024,410754,Swindon,21:37:00,16/05/2024,1037899,The Blunsdon Stayers,11,Flat,False,OR,682.0,1st £300 | Others £75 Race Total £675,-30,(6-4) £6.43,(6-4-3) £8.36,3,,613325,Ballymac Mags,Ballymac Kingdom,Are Nagini,Feb-2021,be,b,12.Jn.24,A M Kibble,"Mr J Mckeown,mrs M Mckeown",13/8,3,2,1,13,8,7 1/4,15.94,"Rails,Crd1",42.62,29.8,42.32
16/05/2024,410754,Swindon,21:37:00,16/05/2024,1037899,The Blunsdon Stayers,11,Flat,False,OR,682.0,1st £300 | Others £75 Race Total £675,-30,(6-4) £6.43,(6-4-3) £8.36,1,,620955,Ballymac Chai,Vulturi,Jamaica Joy,Jun-2021,bebd,b,23.My.24,A M Kibble,Mrs C J Trinder,10/1,4,4,1,10,1,4 1/4,16.24,"Rails,SAw,Crd1",42.96,28.0,42.66
16/05/2024,410754,Swindon,21:37:00,16/05/2024,1037899,The Blunsdon Stayers,11,Flat,False,OR,682.0,1st £300 | Others £75 Race Total £675,-30,(6-4) £6.43,(6-4-3) £8.36,2,,619191,Brynoffa Anna,Droopys Sydney,Pookies Sophie,Apr-2021,bd,b,08.Oc.23,B P Johnson,Westcountry Racing,33/1,5,5,2,33,1,3,16.46,"Rails,EP,Crd&Ck1",43.20,29.5,42.90
16/05/2024,410754,Swindon,21:37:00,16/05/2024,1037899,The Blunsdon Stayers,11,Flat,False,OR,682.0,1st £300 | Others £75 Race Total £675,-30,(6-4) £6.43,(6-4-3) £8.36,5,,610352,Keepers Poppy,Droopys Biker,Droopys Smasher,Mar-2021,bew,b,Suppressed,D T Smith,Mr D T Smith,33/1,6,5,2,33,1,HD,16.51,"Middle,VSAw",43.22,26.4,42.92
16/05/2024,410754,Swindon,21:52:00,16/05/2024,1037900,The Blunsdon Standard,12,Flat,False,OR,476.0,1st £300 | Others £65 Race Total £625,-30,(2-5) £3.28,(2-5-6) £0.00,1,,623378,Flyers Pompeii,Pat C Sabbath,Flyers Ineos,Jun-2021,bk,b,04.Nv.23,C D Marston,Mrs S Sealey,,,,,,,,,,,,
16/05/2024,410754,Swindon,21:52:00,16/05/2024,1037900,The Blunsdon Standard,12,Flat,False,OR,476.0,1st £300 | Others £65 Race Total £625,-30,(2-5) £3.28,(2-5-6) £0.00,2,,640036,Droopys Suprstar,Droopys Sydney,Droopys Isabella,Sep-2022,bk,d,,M A Burton,Severn Racing Club,13/8,1,2,1,13,8,,04.24,"Rails,SAw,Led3",28.48,32.1,28.18
16/05/2024,410754,Swindon,21:52:00,16/05/2024,1037900,The Blunsdon Standard,12,Flat,False,OR,476.0,1st £300 | Others £65 Race Total £625,-30,(2-5) £3.28,(2-5-6) £0.00,5,,631863,Gurtnara Paddy,Ballymac Kingdom,Sing Dixie,Jan-2022,bk,d,,A M Kibble,Mr M R Edney,5/6F,2,1,1,5,6,3 1/2,04.09,"Middle,Led2To3",28.76,32.1,28.46
16/05/2024,410754,Swindon,21:52:00,16/05/2024,1037900,The Blunsdon Standard,12,Flat,False,OR,476.0,1st £300 | Others £65 Race Total £625,-30,(2-5) £3.28,(2-5-6) £0.00,6,,630546,Distant Power,Broadstrand Bono,Distant Lucy,Feb-2022,bk,d,,D O Pearce,"Mr C Maton,mr P Smith",7/2,3,3,1,7,2,3/4,04.03,"Wide,LedTo2",28.83,37.0,28.53
16/05/2024,410754,Swindon,21:52:00,16/05/2024,1037900,The Blunsdon Standard,12,Flat,False,OR,476.0,1st £300 | Others £65 Race Total £625,-30,(2-5) £3.28,(2-5-6) £0.00,4,,605925,Ranches Chancer,Pat C Sabbath,Elsa Blue,Dec-2020,bd,d,,C D Marston,Mr B N Owen,33/1,4,4,2,33,1,5,04.09,"Rails,ClrRun",29.22,31.8,28.92
16/05/2024,410754,Swindon,21:52:00,16/05/2024,1037900,The Blunsdon Standard,12,Flat,False,OR,476.0,1st £300 | Others £65 Race Total £625,-30,(2-5) £3.28,(2-5-6) £0.00,3,,609711,Mrs Chuckle,Ballymac Bolger,Mrs Chippy,Jan-2021,be,b,Suppressed,C D Marston,Mr B N Owen,33/1,5,4,2,33,1,10 1/4,04.36,"Rails,VSAw",30.04,34.1,29.74
16/05/2024,410760,Newcastle,18:38:00,16/05/2024,1037901,Thursday 16th May 2024,1,Flat,False,A2,480.0,1st £165 | Others £55 Race Total £440,0,(2-3) £10.22,(2-3-1) £25.67,2,,634405,Swift Josh,Pestana,Swift Vicki,Feb-2022,bd,d,,R Hale,Mr M Thompson,5/6F,1,1,1,5,6,,04.63,"QAw,RlsTMid,AlwaysLed",28.67,30.0,28.67
16/05/2024,410760,Newcastle,18:38:00,16/05/2024,1037901,Thursday 16th May 2024,1,Flat,False,A2,480.0,1st £165 | Others £55 Race Total £440,0,(2-3) £10.22,(2-3-1) £25.67,3,,623100,Fridays Wild,Vulturi,Tyrur Lucille,Feb-2021,bd,d,,S Caile,Mrs K Dobbin,8/1,2,5,1,8,1,1,04.65,AlwaysHandy,28.75,35.9,28.75
16/05/2024,410760,Newcastle,18:38:00,16/05/2024,1037901,Thursday 16th May 2024,1,Flat,False,A2,480.0,1st £165 | Others £55 Race Total £440,0,(2-3) £10.22,(2-3-1) £25.67,1,,625303,March On Frankie,Lenson Bocko,Rural Romance,Sep-2021,bd,d,,S Roberts,The Hammer Foot Syndicate,4/1,3,2,2,4,1,1 1/4,04.74,RanOn,28.85,32.8,28.85
16/05/2024,410760,Newcastle,18:38:00,16/05/2024,1037901,Thursday 16th May 2024,1,Flat,False,A2,480.0,1st £165 | Others £55 Race Total £440,0,(2-3) £10.22,(2-3-1) £25.67,4,,641720,Crooks Stevie,Ballymac Cashout,Highview Secure,Aug-2022,bk,d,,S Caile,Mr S Caile,9/1,4,6,1,9,1,1 3/4,04.68,"Middle,ClearRun",28.99,31.3,28.99
16/05/2024,410760,Newcastle,18:38:00,16/05/2024,1037901,Thursday 16th May 2024,1,Flat,False,A2,480.0,1st £165 | Others £55 Race Total £440,0,(2-3) £10.22,(2-3-1) £25.67,5,,632775,Coolavannydelboy,Laughil Blake,Yahoo Zara,Feb-2022,bk,d,,A Harrison,Miss A Harrison,4/1,5,2,2,4,1,5 1/4,04.68,Bumped 1/4,29.42,32.8,29.42
16/05/2024,410760,Newcastle,18:38:00,16/05/2024,1037901,Thursday 16th May 2024,1,Flat,False,A2,480.0,1st £165 | Others £55 Race Total £440,0,(2-3) £10.22,(2-3-1) £25.67,6,,624080,Romeo Expo,Magical Bale,Fabulous Pearl,Jul-2021,bk,d,,B W Stuart,Mr J Mccallum,7/1,6,4,1,7,1,1 1/2,04.66,Baulked 1/4,29.53,34.0,29.53
16/05/2024,410760,Newcastle,18:56:00,16/05/2024,1037902,Newcastle Greyhound Stadium Stakes,2,Flat,False,A4,480.0,1st £145 | Others £55 Race Total £420,0,(1-4) £9.16,(1-4-6) £30.40,1,,626852,A Bit Of Beth,King Turbo,A Bit Of Grace,Jan-2022,bk,b,,S Ray,Mr S Ray,3/1,1,2,2,3,1,,04.59,"Rails,AlwaysLed",29.16,28.9,29.16
16/05/2024,410760,Newcastle,18:56:00,16/05/2024,1037902,Newcastle Greyhound Stadium Stakes,2,Flat,False,A4,480.0,1st £145 | Others £55 Race Total £420,0,(1-4) £9.16,(1-4-6) £30.40,4,,633210,Havana Skater,King Sheeran,Mean Beauty,Apr-2022,bk,b,Unknown,B D O'sullivan,Link Kennels Syndicate,5/4F,2,1,1,5,4,3 1/2,04.72,SecondFrom2,29.45,30.2,29.45
16/05/2024,410760,Newcastle,18:56:00,16/05/2024,1037902,Newcastle Greyhound Stadium Stakes,2,Flat,False,A4,480.0,1st £145 | Others £55 Race Total £420,0,(1-4) £9.16,(1-4-6) £30.40,6,,605803,Ratchies Sorcha,Farloe Blitz,Carters Dream,Sep-2020,bk,b,01.Au.24,P Rutherford,Hens Lads,7/1,3,4,2,7,1,2,04.82,"Crd3,BumpedRunIn",29.61,28.0,29.61
16/05/2024,410760,Newcastle,18:56:00,16/05/2024,1037902,Newcastle Greyhound Stadium Stakes,2,Flat,False,A4,480.0,1st £145 | Others £55 Race Total £420,0,(1-4) £9.16,(1-4-6) £30.40,3,,642026,Blue Banana,Pestana,Jetstream Lynx,Aug-2022,be,d,,C Jackson,Mr M R Phillips,3/1,4,2,2,3,1,3/4,04.70,"Crowded2,BmpRnIn",29.66,32.7,29.66
16/05/2024,410760,Newcastle,18:56:00,16/05/2024,1037902,Newcastle Greyhound Stadium Stakes,2,Flat,False,A4,480.0,1st £145 | Others £55 Race Total £420,0,(1-4) £9.16,(1-4-6) £30.40,2,,635428,Whitburn Wizard,Ice On Fire,Nametab Coco,Sep-2021,bk,d,,H Burton,"Mr J Fairlie,mr R J Hillary",11/1,5,6,1,11,1,1 1/2,04.63,HandyToCrowded2,29.79,29.7,29.79
16/05/2024,410760,Newcastle,18:56:00,16/05/2024,1037902,Newcastle Greyhound Stadium Stakes,2,Flat,False,A4,480.0,1st £145 | Others £55 Race Total £420,0,(1-4) £9.16,(1-4-6) £30.40,5,,631571,Crooks Dreamer,Pat C Sabbath,Highview Dreamer,Nov-2021,bk,d,,S Caile,Mr S Caile,7/1,6,4,2,7,1,3,04.75,StruckInto3,30.03,34.4,30.03
16/05/2024,410760,Newcastle,19:14:00,16/05/2024,1037903,BGBF British Bred Maiden Derby - Semi Final 1,3,Flat,False,OR2,480.0,1st £250 | Others £70 Race Total £600,0,(5-3) £14.95,(5-3-6) £53.40,5,,639777,Romeo Jackson,Ballymac Cashout,Fabulous Amalfi,Aug-2022,be,d,,T C Heilbron,Mr D P Firmager,1/2F,1,1,1,1,2,,04.77,"SAw,Crd1,Led2&DrewClear",28.71,35.5,28.71
16/05/2024,410760,Newcastle,19:14:00,16/05/2024,1037903,BGBF British Bred Maiden Derby - Semi Final 1,3,Flat,False,OR2,480.0,1st £250 | Others £70 Race Total £600,0,(5-3) £14.95,(5-3-6) £53.40,3,,630275,Blackhouse Alan,Roxholme Nidge,Butidontdrink,Apr-2022,bd,d,,S Ray,Mr S Ray,18/1,2,5,1,18,1,6 1/2,04.60,"LedTo2,BBmp1",29.24,32.4,29.24
16/05/2024,410760,Newcastle,19:14:00,16/05/2024,1037903,BGBF British Bred Maiden Derby - Semi Final 1,3,Flat,False,OR2,480.0,1st £250 | Others £70 Race Total £600,0,(5-3) £14.95,(5-3-6) £53.40,6,,627124,Sirdar,Dorotas Wildcat,Droopys Tulip,Sep-2021,bk,d,,M F Connolly,Mr M F Connolly,9/1,3,4,1,9,1,1 1/4,04.73,"Bmp&FcdWide 1/4,Crowded2",29.34,34.0,29.34
16/05/2024,410760,Newcastle,19:14:00,16/05/2024,1037903,BGBF British Bred Maiden Derby - Semi Final 1,3,Flat,False,OR2,480.0,1st £250 | Others £70 Race Total £600,0,(5-3) £14.95,(5-3-6) £53.40,2,,631092,Coppice Lottie,Dorotas Wildcat,Not Too Late,Nov-2021,bk,b,Unknown,K R Hutton,Mr A W Brealey,6/1,4,3,1,6,1,3,04.80,BadlyCrowded2,29.57,29.7,29.57
16/05/2024,410760,Newcastle,19:14:00,16/05/2024,1037903,BGBF British Bred Maiden Derby - Semi Final 1,3,Flat,False,OR2,480.0,1st £250 | Others £70 Race Total £600,0,(5-3) £14.95,(5-3-6) £53.40,4,,635386,Wraysbury Apollo,Confident Rankin,Wraysbury Dream,Oct-2022,bk,d,,P Rutherford,"Mr G Dale,mr P Rutherford",33/1,5,6,1,33,1,HD,04.70,Crowded&FcdWide 1/4,29.59,33.3,29.59
16/05/2024,410760,Newcastle,19:14:00,16/05/2024,1037903,BGBF British Bred Maiden Derby - Semi Final 1,3,Flat,False,OR2,480.0,1st £250 | Others £70 Race Total £600,0,(5-3) £14.95,(5-3-6) £53.40,1,,638304,Keefill Chase,Droopys Addition,Nah Then Bella,Sep-2022,bk,d,,P Milner,"Miss K A Cunningham,mr P J Wright",3/1,6,2,1,3,1,5 3/4,04.63,StruckInto2,30.06,34.1,30.06
16/05/2024,410760,Newcastle,19:32:00,16/05/2024,1037904,BGBF British Bred Maiden Derby - Semi Final 2,4,Flat,False,OR2,480.0,1st £250 | Others £70 Race Total £600,0,(5-4) £4.36,(5-4-2) £0.00,1,,633267,Hurry Up Brendan,Magical Bale,Congress Sparkle,Jun-2022,bk,d,,J P Lambe,Mrs V Lambe,,,,,,,,,,,,
16/05/2024,410760,Newcastle,19:32:00,16/05/2024,1037904,BGBF British Bred Maiden Derby - Semi Final 2,4,Flat,False,OR2,480.0,1st £250 | Others £70 Race Total £600,0,(5-4) £4.36,(5-4-2) £0.00,3,,633154,Signet Maisie,Droopys Sydney,Forest Natalee,Apr-2022,bd,b,Unknown,K R Hutton,Miss D L Witchalls,,,,,,,,,,,,
16/05/2024,410760,Newcastle,19:32:00,16/05/2024,1037904,BGBF British Bred Maiden Derby - Semi Final 2,4,Flat,False,OR2,480.0,1st £250 | Others £70 Race Total £600,0,(5-4) £4.36,(5-4-2) £0.00,5,,636107,Rioja Bungle,Ballymac Bolger,Bull Run Byte,Sep-2022,bk,d,,K R Hutton,Mr P A Woodburn,8/15F,1,1,1,8,15,,04.60,"Bumped&Led3,DrewClear",28.52,31.9,28.52
16/05/2024,410760,Newcastle,19:32:00,16/05/2024,1037904,BGBF British Bred Maiden Derby - Semi Final 2,4,Flat,False,OR2,480.0,1st £250 | Others £70 Race Total £600,0,(5-4) £4.36,(5-4-2) £0.00,4,,633274,Whisky Eagle,Droopys Sydney,Fabulous Skylar,Feb-2022,bk,d,,C D Marston,Mr B N Owen,5/1,2,3,2,5,1,5 1/2,04.52,LedTo3&Bumped,28.97,34.9,28.97
16/05/2024,410760,Newcastle,19:32:00,16/05/2024,1037904,BGBF British Bred Maiden Derby - Semi Final 2,4,Flat,False,OR2,480.0,1st £250 | Others £70 Race Total £600,0,(5-4) £4.36,(5-4-2) £0.00,2,,632730,Tickets Bullet,Grangeview Ten,Francos Caz,Dec-2021,bd,d,,J J Fenwick,Mrs M D Fenwick,5/1,3,3,2,5,1,1 1/4,04.58,ClearRun,29.07,38.8,29.07
16/05/2024,410760,Newcastle,19:32:00,16/05/2024,1037904,BGBF British Bred Maiden Derby - Semi Final 2,4,Flat,False,OR2,480.0,1st £250 | Others £70 Race Total £600,0,(5-4) £4.36,(5-4-2) £0.00,6,,623177,Bang On Polly,Droopys Sydney,Wuheida,Aug-2021,bk,b,26.Ap.23,N J Hunt,Mr P J Simmonds,4/1,4,2,1,4,1,1,04.65,Crowded 3/4,29.14,29.3,29.14
16/05/2024,410760,Newcastle,19:49:00,16/05/2024,1037905,BGBF British Bred Maiden Derby - Semi Final 3,5,Flat,False,OR2,480.0,1st £250 | Others £70 Race Total £600,0,(2-6) £21.91,(2-6-1) £27.43,2,,633276,Romeo Crossfire,Droopys Sydney,Fabulous Skylar,Feb-2022,bk,d,,T C Heilbron,Mr D P Firmager,7/4,1,2,1,7,4,,04.64,Led 3/4,28.94,36.1,28.94
16/05/2024,410760,Newcastle,19:49:00,16/05/2024,1037905,BGBF British Bred Maiden Derby - Semi Final 3,5,Flat,False,OR2,480.0,1st £250 | Others £70 Race Total £600,0,(2-6) £21.91,(2-6-1) £27.43,6,,628947,Queen Ariana,Droopys Sydney,Queen Jessiej,Dec-2021,be,b,Unknown,A Harrison,K S S. Syndicate,8/1,2,3,1,8,1,3 1/4,04.67,"Wide,Bmp1,RanOn",29.20,27.8,29.20
16/05/2024,410760,Newcastle,19:49:00,16/05/2024,1037905,BGBF British Bred Maiden Derby - Semi Final 3,5,Flat,False,OR2,480.0,1st £250 | Others £70 Race Total £600,0,(2-6) £21.91,(2-6-1) £27.43,1,,639776,Untold Quetzal,Ballymac Cashout,Fabulous Amalfi,Aug-2022,be,d,,T C Heilbron,"Mr C C Purdy,mr J Purdy",4/6F,3,1,1,4,6,1/2,04.60,LedTo 3/4,29.24,33.2,29.24
16/05/2024,410760,Newcastle,19:49:00,16/05/2024,1037905,BGBF British Bred Maiden Derby - Semi Final 3,5,Flat,False,OR2,480.0,1st £250 | Others £70 Race Total £600,0,(2-6) £21.91,(2-6-1) £27.43,3,,635289,Wraysbury Oakley,Confident Rankin,Wraysbury Dream,Oct-2022,be,d,,P Rutherford,"Mr G Dale,mr P Rutherford",18/1,4,5,1,18,1,2 1/2,04.70,Crowded&HitRails1,29.45,31.3,29.45
16/05/2024,410760,Newcastle,19:49:00,16/05/2024,1037905,BGBF British Bred Maiden Derby - Semi Final 3,5,Flat,False,OR2,480.0,1st £250 | Others £70 Race Total £600,0,(2-6) £21.91,(2-6-1) £27.43,4,,626865,A Bit Of Noah,King Turbo,A Bit Of Grace,Jan-2022,bk,d,,S Ray,Mr S Ray,33/1,5,6,1,33,1,7 1/2,04.65,Bumped1,30.05,34.8,30.05
16/05/2024,410760,Newcastle,19:49:00,16/05/2024,1037905,BGBF British Bred Maiden Derby - Semi Final 3,5,Flat,False,OR2,480.0,1st £250 | Others £70 Race Total £600,0,(2-6) £21.91,(2-6-1) £27.43,5,,634135,Witton Myles ,Droopys Sydney,Witton Derecho,Aug-2022,bd,d,,J Sutherst,Seven Wonders,10/1,6,4,1,10,1,DNF,04.67,Bumped&Fell1,,34.2,
16/05/2024,410760,Newcastle,20:09:00,16/05/2024,1037906,Follow Newcastle Greyhounds On Facebook Stakes,6,Flat,True,HP,480.0,1st £155 | Others £55 Race Total £430,0,(4-5) £10.03,(4-5-1) £39.54,4,R3,638543,Popper Henry,Magical Bale,Cooladerry Jewel,Sep-2022,bkw,d,,G A Stark,Mr A Robson,15/8F,1,1,1,15,8,,,"SAw,Bmp1,LedRunIn",29.30,32.0,29.54
16/05/2024,410760,Newcastle,20:09:00,16/05/2024,1037906,Follow Newcastle Greyhounds On Facebook Stakes,6,Flat,True,HP,480.0,1st £155 | Others £55 Race Total £430,0,(4-5) £10.03,(4-5-1) £39.54,5,Scr,593825,Stone Of Life,Magical Bale,Away Shelly,Aug-2020,wbk,d,,A Harrison,"Mr L J Westwood,mrs A Wylie",10/3,2,3,1,10,3,1,,"Rails,Crowded1& 3/4",29.39,34.1,29.39
16/05/2024,410760,Newcastle,20:09:00,16/05/2024,1037906,Follow Newcastle Greyhounds On Facebook Stakes,6,Flat,True,HP,480.0,1st £155 | Others £55 Race Total £430,0,(4-5) £10.03,(4-5-1) £39.54,1,R13,543795,Havana World,World Class,Havana Lottie,Jul-2019,bk,d,,E Y Bell,Mr A Richard,8/1,3,6,1,8,1,SH,,"RlsTMid,LedToRunIn",29.40,36.0,30.44
16/05/2024,410760,Newcastle,20:09:00,16/05/2024,1037906,Follow Newcastle Greyhounds On Facebook Stakes,6,Flat,True,HP,480.0,1st £155 | Others £55 Race Total £430,0,(4-5) £10.03,(4-5-1) £39.54,2,R9,629530,Coppice Geordie,Good News,Boom Time,Nov-2021,bkw,d,,J J Fenwick,"Mr A W Brealey,mr J J Fenwick",7/1,4,5,1,7,1,SH,,"RlsTMid,ClearRun",29.41,32.3,30.13
16/05/2024,410760,Newcastle,20:09:00,16/05/2024,1037906,Follow Newcastle Greyhounds On Facebook Stakes,6,Flat,True,HP,480.0,1st £155 | Others £55 Race Total £430,0,(4-5) £10.03,(4-5-1) £39.54,6,Scr,620224,Watchhall Annie,Droopys Sydney,Watchhall Winnie,Jun-2021,bk,b,Unknown,C Mcnicholas,Mr J J Metcalfe,4/1,5,4,1,4,1,1 1/4,,"Middle,ClearRun",29.50,28.4,29.50
16/05/2024,410760,Newcastle,20:09:00,16/05/2024,1037906,Follow Newcastle Greyhounds On Facebook Stakes,6,Flat,True,HP,480.0,1st £155 | Others £55 Race Total £430,0,(4-5) £10.03,(4-5-1) £39.54,3,R7,606662,Watermill Stitch,Droopys Noah,Fane Whalerdaler,Dec-2020,bkw,d,,D Alcorn,Mr D Alcorn,11/4,6,2,1,11,4,2 3/4,,"MidTRls,Crowded3",29.72,34.4,30.28
16/05/2024,410760,Newcastle,20:26:00,16/05/2024,1037907,Arena Racing Company Stakes,7,Flat,False,A1,480.0,1st £205 | Others £55 Race Total £480,0,(3-1) £5.16,(3-1-2) £11.29,3,,630304,Tonelagee,Dorotas Wildcat,Droopys Megan,Sep-2021,bk,d,,S Roberts,The Hammer Foot Syndicate,1/1F,1,1,1,1,1,,04.47,"VQAw,AlwaysLed",28.58,34.2,28.58
16/05/2024,410760,Newcastle,20:26:00,16/05/2024,1037907,Arena Racing Company Stakes,7,Flat,False,A1,480.0,1st £205 | Others £55 Race Total £480,0,(3-1) £5.16,(3-1-2) £11.29,1,,631374,Coolavanny Jayce,Ballymac Best,Coolavanny Bondi,Oct-2021,bd,d,,A Harrison,Miss A Harrison,3/1,2,2,1,3,1,1 1/2,04.61,"Rails,RanOn",28.71,31.8,28.71
16/05/2024,410760,Newcastle,20:26:00,16/05/2024,1037907,Arena Racing Company Stakes,7,Flat,False,A1,480.0,1st £205 | Others £55 Race Total £480,0,(3-1) £5.16,(3-1-2) £11.29,2,,634509,Ballymac Lineout,Ballymac Cashout,News Headlines,Jun-2022,be,d,,J J Fenwick,Mr N R Mcgregor,4/1,3,3,1,4,1,1 1/2,04.68,ClearRun,28.83,33.6,28.83
16/05/2024,410760,Newcastle,20:26:00,16/05/2024,1037907,Arena Racing Company Stakes,7,Flat,False,A1,480.0,1st £205 | Others £55 Race Total £480,0,(3-1) £5.16,(3-1-2) £11.29,6,,625783,Allowdale Icon,Droopys Sydney,Allowdale Coco,Oct-2021,bk,d,,W Finley,Miss S I Lake,6/1,4,4,1,6,1,1 1/4,04.79,"SAw,BadlyCrd&FcdTCk3",28.93,36.1,28.93
16/05/2024,410760,Newcastle,20:26:00,16/05/2024,1037907,Arena Racing Company Stakes,7,Flat,False,A1,480.0,1st £205 | Others £55 Race Total £480,0,(3-1) £5.16,(3-1-2) £11.29,5,,609176,Watermill Timone,Ice On Fire,Droopys Vermont,Apr-2021,bk,d,,D Alcorn,Mr D Alcorn,16/1,5,6,1,16,1,4 1/2,04.66,ClearRun,29.28,34.8,29.28
16/05/2024,410760,Newcastle,20:26:00,16/05/2024,1037907,Arena Racing Company Stakes,7,Flat,False,A1,480.0,1st £205 | Others £55 Race Total £480,0,(3-1) £5.16,(3-1-2) £11.29,4,,629436,Barney The Boy,Dorotas Wildcat,Fahy Ruby,Nov-2021,bk,d,,S Caile,Mr R Mckenzie,7/1,6,5,1,7,1,6 1/4,04.54,StruckIntoBadly3,29.78,31.9,29.78
